index,TYPE,YEAR,MONTH,HUNDRED_BLOCK,NEWADDRESS,lat,lon
7513,Mischief Under $5000,2013,7,2XX E GEORGIA ST,"200 E GEORGIA ST ,Vancouver, Canada",49.278572,-123.099781
7514,Mischief Under $5000,2013,7,15XX POWELL ST,"1500 POWELL ST ,Vancouver, Canada",49.283241,-123.074033
7515,Mischief Under $5000,2013,7,31XX E 51ST AVE,"3100 E 51ST AVE ,Vancouver, Canada",49.222942,-123.041153
7516,Mischief Under $5000,2013,7,32XX E HASTINGS ST,"3200 E HASTINGS ST ,Vancouver, Canada",49.28111,-123.035046
7517,Mischief Under $5000,2013,7,1XX W HASTINGS ST,"100 W HASTINGS ST ,Vancouver, Canada",49.282013,-123.107182
7518,Mischief Under $5000,2013,7,47XX OAK ST,"4700 OAK ST ,Vancouver, Canada",49.243493,-123.127706
7519,Mischief Under $5000,2013,7,CAMBRIDGE ST / N GARDEN DR,"CAMBRIDGE ST / N GARDEN DR ,Vancouver, Canada",49.285482,-123.057753
7520,Mischief Under $5000,2013,7,28XX W BROADWAY AVE,"2800 W BROADWAY AVE ,Vancouver, Canada",49.264038,-123.168086
7521,Mischief Under $5000,2013,7,33XX ANZIO DR,"3300 ANZIO DR ,Vancouver, Canada",49.252301,-123.03375
7522,Mischief Under $5000,2013,7,11XX BURRARD ST,"1100 BURRARD ST ,Vancouver, Canada",49.280152,-123.127485
7523,Mischief Under $5000,2013,7,7XX W PENDER ST,"700 W PENDER ST ,Vancouver, Canada",49.28495,-123.115299
7524,Mischief Under $5000,2013,7,34XX PUGET DR,"3400 PUGET DR ,Vancouver, Canada",49.256169,-123.176887
7525,Mischief Under $5000,2013,7,8XX W 12TH AVE,"800 W 12TH AVE ,Vancouver, Canada",49.260518,-123.122397
7526,Mischief Under $5000,2013,7,8XX DENMAN ST,"800 DENMAN ST ,Vancouver, Canada",49.291469,-123.135432
7527,Mischief Under $5000,2013,7,1XX E HASTINGS ST,"100 E HASTINGS ST ,Vancouver, Canada",49.281454,-123.102102
7528,Mischief Under $5000,2013,7,3XX RAILWAY ST,"300 RAILWAY ST ,Vancouver, Canada",49.284339,-123.097816
7529,Mischief Under $5000,2013,7,7XX W BROADWAY AVE,"700 W BROADWAY AVE ,Vancouver, Canada",49.263294,-123.119894
7530,Mischief Under $5000,2013,7,3XX TERMINAL AVE,"300 TERMINAL AVE ,Vancouver, Canada",49.272383,-123.098049
7531,Mischief Under $5000,2013,7,35XX THRUSH PL,"3500 THRUSH PL ,Vancouver, Canada",49.212485,-123.027257
7532,Mischief Under $5000,2013,7,23XX WINDSOR ST,"2300 WINDSOR ST ,Vancouver, Canada",49.264283,-123.083269
7533,Mischief Under $5000,2013,7,47XX LITTLE ST,"4700 LITTLE ST ,Vancouver, Canada",49.242793,-123.063983
7534,Mischief Under $5000,2013,7,22XX CAMBIE ST,"2200 CAMBIE ST ,Vancouver, Canada",49.265575,-123.114719
7535,Mischief Under $5000,2013,7,7XX DRAKE ST,"700 DRAKE ST ,Vancouver, Canada",49.276044,-123.127689
7536,Mischief Under $5000,2013,7,2XX E CORDOVA ST,"200 E CORDOVA ST ,Vancouver, Canada",49.28228,-123.099153
7537,Mischief Under $5000,2013,7,1XX NATIONAL AVE,"100 NATIONAL AVE ,Vancouver, Canada",49.274916,-123.101813
7538,Mischief Under $5000,2013,7,45XX PICTON ST,"4500 PICTON ST ,Vancouver, Canada",49.243971,-123.03965
7539,Mischief Under $5000,2013,7,BARCLAY ST / GILFORD ST,"BARCLAY ST / GILFORD ST ,Vancouver, Canada",49.293392,-123.135641
7540,Mischief Under $5000,2013,7,18XX W 1ST AVE,"1800 W 1ST AVE ,Vancouver, Canada",49.270677,-123.146058
7541,Mischief Under $5000,2013,7,10XX HOWE ST,"1000 HOWE ST ,Vancouver, Canada",49.279885,-123.124024
7542,Mischief Under $5000,2013,7,11XX E HASTINGS ST,"1100 E HASTINGS ST ,Vancouver, Canada",49.28102,-123.081438
7543,Mischief Under $5000,2013,7,4XX MAIN ST,"400 MAIN ST ,Vancouver, Canada",49.282225,-123.09958
7544,Mischief Under $5000,2013,7,1XX KEEFER PL,"100 KEEFER PL ,Vancouver, Canada",49.27971,-123.107629
7545,Mischief Under $5000,2013,7,E 12TH AVE / KINGSWAY AVE,"E 12TH AVE / KINGSWAY AVE ,Vancouver, Canada",49.257407,-123.091358
7546,Mischief Under $5000,2013,7,5XX ALEXANDER ST,"500 ALEXANDER ST ,Vancouver, Canada",49.283988,-123.093305
7547,Mischief Under $5000,2013,7,7XX SE MARINE DR,"700 SE MARINE DR ,Vancouver, Canada",49.210958,-123.090974
7548,Mischief Under $5000,2013,7,5XX PACIFIC ST,"500 PACIFIC ST ,Vancouver, Canada",49.273742,-123.127515
7549,Mischief Under $5000,2013,7,4XX GRANVILLE ST,"400 GRANVILLE ST ,Vancouver, Canada",49.285316,-123.113867
7550,Mischief Under $5000,2013,7,1XX ATHLETES WAY,"100 ATHLETES WAY ,Vancouver, Canada",49.271551,-123.106396
7551,Mischief Under $5000,2013,7,24XX CORNWALL AVE,"2400 CORNWALL AVE ,Vancouver, Canada",49.272653,-123.159699
7552,Mischief Under $5000,2013,7,21XX E 29TH AVE,"2100 E 29TH AVE ,Vancouver, Canada",49.244922,-123.062736
7553,Mischief Under $5000,2013,7,1XX E 17TH AVE,"100 E 17TH AVE ,Vancouver, Canada",49.255726,-123.103243
7554,Mischief Under $5000,2013,7,4XX PACIFIC ST,"400 PACIFIC ST ,Vancouver, Canada",49.273035,-123.125892
7555,Mischief Under $5000,2013,7,6XX WINDERMERE ST,"600 WINDERMERE ST ,Vancouver, Canada",49.279074,-123.036211
7556,Mischief Under $5000,2013,7,17XX PENDRELL ST,"1700 PENDRELL ST ,Vancouver, Canada",49.287029,-123.139314
7557,Mischief Under $5000,2013,7,44XX W 10TH AVE,"4400 W 10TH AVE ,Vancouver, Canada",49.263796,-123.206085
7558,Mischief Under $5000,2013,7,4XX SEYMOUR ST,"400 SEYMOUR ST ,Vancouver, Canada",49.2847,-123.1129
7559,Mischief Under $5000,2013,7,2XX PRINCESS AVE,"200 PRINCESS AVE ,Vancouver, Canada",49.283087,-123.091405
7560,Mischief Under $5000,2013,7,49XX WILLOW ST,"4900 WILLOW ST ,Vancouver, Canada",49.240901,-123.123641
7561,Mischief Under $5000,2013,7,1XX KEEFER PL,"100 KEEFER PL ,Vancouver, Canada",49.27971,-123.107629
7562,Mischief Under $5000,2013,7,18XX MARITIME MEWS,"1800 MARITIME MEWS ,Vancouver, Canada",49.271024,-123.135991
7563,Mischief Under $5000,2013,7,4XX E 53RD AVE,"400 E 53RD AVE ,Vancouver, Canada",49.221866,-123.097626
7564,Mischief Under $5000,2013,7,16XX E 4TH AVE,"1600 E 4TH AVE ,Vancouver, Canada",49.266883,-123.071502
7565,Mischief Under $5000,2013,7,10XX SEYMOUR ST,"1000 SEYMOUR ST ,Vancouver, Canada",49.278618,-123.122017
7566,Mischief Under $5000,2013,7,24XX OXFORD ST,"2400 OXFORD ST ,Vancouver, Canada",49.285693,-123.056603
7567,Mischief Under $5000,2013,7,1XX WATER ST,"100 WATER ST ,Vancouver, Canada",49.283891,-123.106375
7568,Mischief Under $5000,2013,7,2XX E CORDOVA ST,"200 E CORDOVA ST ,Vancouver, Canada",49.28228,-123.099153
7569,Mischief Under $5000,2013,7,7XX E 61ST AVE,"700 E 61ST AVE ,Vancouver, Canada",49.214813,-123.090868
7570,Mischief Under $5000,2013,7,33XX E 22ND AVE,"3300 E 22ND AVE ,Vancouver, Canada",49.250605,-123.033752
7571,Mischief Under $5000,2013,7,8XX E 27TH AVE,"800 E 27TH AVE ,Vancouver, Canada",49.246589,-123.08778
7572,Mischief Under $5000,2013,7,10XX COMOX ST,"1000 COMOX ST ,Vancouver, Canada",49.280796,-123.127565
7573,Mischief Under $5000,2013,7,27XX W 5TH AVE,"2700 W 5TH AVE ,Vancouver, Canada",49.267479,-123.166489
7574,Mischief Under $5000,2013,7,13XX MCLEAN DR,"1300 MCLEAN DR ,Vancouver, Canada",49.273049,-123.074427
7575,Mischief Under $5000,2013,7,80XX FRASER ST,"8000 FRASER ST ,Vancouver, Canada",49.212637,-123.090951
7576,Mischief Under $5000,2013,7,35XX POINT GREY RD,"3500 POINT GREY RD ,Vancouver, Canada",49.271963,-123.18157
7577,Mischief Under $5000,2013,7,2XX KEEFER ST,"200 KEEFER ST ,Vancouver, Canada",49.279491,-123.099879
7578,Mischief Under $5000,2013,7,11XX HAMILTON ST,"1100 HAMILTON ST ,Vancouver, Canada",49.275925,-123.121068
7579,Mischief Under $5000,2013,7,50XX BOUNDARY RD,"5000 BOUNDARY RD ,Vancouver, Canada",49.239052,-123.023441
7580,Mischief Under $5000,2013,7,5XX E KENT S AVE,"500 E KENT S AVE ,Vancouver, Canada",49.263566,-123.138572
7581,Mischief Under $5000,2013,7,42XX W 12TH AVE,"4200 W 12TH AVE ,Vancouver, Canada",49.261883,-123.200046
7582,Mischief Under $5000,2013,7,5XX GORE AVE,"500 GORE AVE ,Vancouver, Canada",49.280227,-123.097308
7583,Mischief Under $5000,2013,7,4XX ABBOTT ST,"400 ABBOTT ST ,Vancouver, Canada",49.282013,-123.107182
7584,Mischief Under $5000,2013,7,18XX CROWE ST,"1800 CROWE ST ,Vancouver, Canada",49.269048,-123.112361
7585,Mischief Under $5000,2013,7,36XX E PENDER ST,"3600 E PENDER ST ,Vancouver, Canada",49.280198,-123.025706
7586,Mischief Under $5000,2013,7,6XX GRANVILLE ST,"600 GRANVILLE ST ,Vancouver, Canada",49.283586,-123.116467
7587,Mischief Under $5000,2013,7,80XX GRANVILLE ST,"8000 GRANVILLE ST ,Vancouver, Canada",49.213153,-123.140369
7588,Mischief Under $5000,2013,7,9XX BURRARD ST,"900 BURRARD ST ,Vancouver, Canada",49.282089,-123.124619
7589,Mischief Under $5000,2013,7,11XX HOWE ST,"1100 HOWE ST ,Vancouver, Canada",49.278846,-123.125582
7590,Mischief Under $5000,2013,7,1XX E PENDER ST,"100 E PENDER ST ,Vancouver, Canada",49.280473,-123.10216
7591,Mischief Under $5000,2013,7,64XX VICTORIA DR,"6400 VICTORIA DR ,Vancouver, Canada",49.226292,-123.065706
7592,Mischief Under $5000,2013,7,12XX BURNABY ST,"1200 BURNABY ST ,Vancouver, Canada",49.281071,-123.134457
7593,Mischief Under $5000,2013,7,21XX MAIN ST,"2100 MAIN ST ,Vancouver, Canada",49.266405,-123.100847
7594,Mischief Under $5000,2013,7,17XX E 45TH AVE,"1700 E 45TH AVE ,Vancouver, Canada",49.228978,-123.07143
7595,Mischief Under $5000,2013,7,E PENDER ST / GORE AVE,"E PENDER ST / GORE AVE ,Vancouver, Canada",49.283383,-123.097752
7596,Mischief Under $5000,2013,7,1XX WATER ST,"100 WATER ST ,Vancouver, Canada",49.283891,-123.106375
7597,Mischief Under $5000,2013,7,20XX FRANKLIN ST,"2000 FRANKLIN ST ,Vancouver, Canada",49.282132,-123.063539
7598,Mischief Under $5000,2013,7,GRANVILLE ST / W GEORGIA ST,"GRANVILLE ST / W GEORGIA ST ,Vancouver, Canada",49.281679,-123.116956
7599,Mischief Under $5000,2013,7,75XX BEADNELL CRT,"7500 BEADNELL CRT ,Vancouver, Canada",49.215684,-123.026834
7600,Mischief Under $5000,2013,7,5XX HOMER ST,"500 HOMER ST ,Vancouver, Canada",49.282662,-123.112073
7601,Mischief Under $5000,2013,7,37XX W 17TH AVE,"3700 W 17TH AVE ,Vancouver, Canada",49.257378,-123.186582
7602,Mischief Under $5000,2013,7,37XX W 17TH AVE,"3700 W 17TH AVE ,Vancouver, Canada",49.257378,-123.186582
7603,Mischief Under $5000,2013,7,8XX RENFREW ST,"800 RENFREW ST ,Vancouver, Canada",49.277439,-123.044127
7604,Mischief Under $5000,2013,7,23XX BAYSWATER ST,"2300 BAYSWATER ST ,Vancouver, Canada",49.265819,-123.171178
7605,Mischief Under $5000,2013,7,50XX WILLOW ST,"5000 WILLOW ST ,Vancouver, Canada",49.24014,-123.123664
7606,Mischief Under $5000,2013,7,19XX W 4TH AVE,"1900 W 4TH AVE ,Vancouver, Canada",49.268047,-123.148095
7607,Mischief Under $5000,2013,7,14XX THURLOW ST,"1400 THURLOW ST ,Vancouver, Canada",49.278401,-123.134187
7608,Mischief Under $5000,2013,7,1XX BLOOD ALLEY SQ,"100 BLOOD ALLEY SQ ,Vancouver, Canada",49.282994,-123.105175
7609,Mischief Under $5000,2013,7,27XX E 27TH AVE,"2700 E 27TH AVE ,Vancouver, Canada",49.246274,-123.049408
7610,Mischief Under $5000,2013,7,13XX E 21ST AVE,"1300 E 21ST AVE ,Vancouver, Canada",49.251753,-123.079909
7611,Mischief Under $5000,2013,7,24XX KINGSWAY AVE,"2400 KINGSWAY AVE ,Vancouver, Canada",49.336541,-123.179113
7612,Mischief Under $5000,2013,7,16XX SE MARINE DR,"1600 SE MARINE DR ,Vancouver, Canada",49.210994,-123.073818
7613,Mischief Under $5000,2013,7,2XX KEEFER ST,"200 KEEFER ST ,Vancouver, Canada",49.279491,-123.099879
7614,Mischief Under $5000,2013,7,18XX RENFREW ST,"1800 RENFREW ST ,Vancouver, Canada",49.268264,-123.044301
7615,Mischief Under $5000,2013,7,6XX W CORDOVA ST,"600 W CORDOVA ST ,Vancouver, Canada",49.285534,-123.112179
7616,Mischief Under $5000,2013,7,32XX GRANT ST,"3200 GRANT ST ,Vancouver, Canada",49.271344,-123.036423
7617,Mischief Under $5000,2013,7,23XX SASAMAT ST,"2300 SASAMAT ST ,Vancouver, Canada",49.266453,-123.208989
7618,Mischief Under $5000,2013,7,21XX CAMBRIDGE ST,"2100 CAMBRIDGE ST ,Vancouver, Canada",49.286587,-123.060862
7619,Mischief Under $5000,2013,7,18XX MAPLE ST,"1800 MAPLE ST ,Vancouver, Canada",49.269864,-123.150352
7620,Mischief Under $5000,2013,7,14XX W 15TH AVE,"1400 W 15TH AVE ,Vancouver, Canada",49.257942,-123.136307
7621,Mischief Under $5000,2013,7,29XX COMMERCIAL DR,"2900 COMMERCIAL DR ,Vancouver, Canada",49.258687,-123.06982
7622,Mischief Under $5000,2013,7,19XX W 4TH AVE,"1900 W 4TH AVE ,Vancouver, Canada",49.268047,-123.148095
7623,Mischief Under $5000,2013,7,7XX E 14TH AVE,"700 E 14TH AVE ,Vancouver, Canada",49.257927,-123.08946
7624,Mischief Under $5000,2013,7,16XX W KING EDWARD AVE,"1600 W KING EDWARD AVE ,Vancouver, Canada",49.249361,-123.141495
7625,Mischief Under $5000,2013,7,3XX E BROADWAY AVE,"300 E BROADWAY AVE ,Vancouver, Canada",49.262852,-123.098984
7626,Mischief Under $5000,2013,7,2XX E GEORGIA ST,"200 E GEORGIA ST ,Vancouver, Canada",49.278572,-123.099781
7627,Mischief Under $5000,2013,7,28XX E 44TH AVE,"2800 E 44TH AVE ,Vancouver, Canada",49.230247,-123.04882
7628,Mischief Under $5000,2013,7,WEST END,"WEST END ,Vancouver, Canada",48.835976,-123.31565
7629,Mischief Under $5000,2013,7,65XX MAIN ST,"6500 MAIN ST ,Vancouver, Canada",49.225649,-123.101711
7630,Mischief Under $5000,2013,7,17XX E 35TH AVE,"1700 E 35TH AVE ,Vancouver, Canada",49.23843,-123.071317
7631,Mischief Under $5000,2013,7,22XX GRANVILLE ST,"2200 GRANVILLE ST ,Vancouver, Canada",49.266173,-123.138452
7632,Mischief Under $5000,2013,7,1XX W HASTINGS ST,"100 W HASTINGS ST ,Vancouver, Canada",49.282013,-123.107182
7633,Mischief Under $5000,2013,7,21XX W 4TH AVE,"2100 W 4TH AVE ,Vancouver, Canada",49.268133,-123.152838
7634,Mischief Under $5000,2013,7,41XX GLADSTONE ST,"4100 GLADSTONE ST ,Vancouver, Canada",49.24887,-123.060477
7635,Mischief Under $5000,2013,7,11XX W GEORGIA ST,"1100 W GEORGIA ST ,Vancouver, Canada",49.285728,-123.123119
7636,Mischief Under $5000,2013,7,10XX HORNBY ST,"1000 HORNBY ST ,Vancouver, Canada",49.280491,-123.124927
7637,Mischief Under $5000,2013,7,18XX HARO ST,"1800 HARO ST ,Vancouver, Canada",49.290774,-123.136488
7638,Mischief Under $5000,2013,7,5XX E 8TH AVE,"500 E 8TH AVE ,Vancouver, Canada",49.26346,-123.092975
7639,Mischief Under $5000,2013,7,12XX E 11TH AVE,"1200 E 11TH AVE ,Vancouver, Canada",49.260534,-123.07947
7640,Mischief Under $5000,2013,7,21XX E 34TH AVE,"2100 E 34TH AVE ,Vancouver, Canada",49.238942,-123.063644
7641,Mischief Under $5000,2013,7,13XX ARBUTUS ST,"1300 ARBUTUS ST ,Vancouver, Canada",49.274533,-123.152524
7642,Mischief Under $5000,2013,7,11XX JERVIS ST,"1100 JERVIS ST ,Vancouver, Canada",49.28364,-123.133601
7643,Mischief Under $5000,2013,7,2XX E HASTINGS ST,"200 E HASTINGS ST ,Vancouver, Canada",49.28134,-123.099774
7644,Mischief Under $5000,2013,7,2XX E 10TH AVE,"200 E 10TH AVE ,Vancouver, Canada",49.262021,-123.101669
7645,Mischief Under $5000,2013,7,7XX POWELL ST,"700 POWELL ST ,Vancouver, Canada",49.283015,-123.089048
7646,Mischief Under $5000,2013,7,20XX KINGSWAY AVE,"2000 KINGSWAY AVE ,Vancouver, Canada",49.336402,-123.166563
7647,Mischief Under $5000,2013,7,MACDONALD ST / W 1ST AVE,"MACDONALD ST / W 1ST AVE ,Vancouver, Canada",49.270207,-123.106313
7648,Mischief Under $5000,2013,7,7XX E PENDER ST,"700 E PENDER ST ,Vancouver, Canada",49.280242,-123.089401
7649,Mischief Under $5000,2013,7,2XX MAIN ST,"200 MAIN ST ,Vancouver, Canada",49.283189,-123.099575
7650,Mischief Under $5000,2013,7,21XX E 29TH AVE,"2100 E 29TH AVE ,Vancouver, Canada",49.244922,-123.062736
7651,Mischief Under $5000,2013,7,19XX E HASTINGS ST,"1900 E HASTINGS ST ,Vancouver, Canada",49.281174,-123.065569
7652,Mischief Under $5000,2013,7,71XX DUMFRIES ST,"7100 DUMFRIES ST ,Vancouver, Canada",49.219497,-123.075463
7653,Mischief Under $5000,2013,7,10XX BURRARD ST,"1000 BURRARD ST ,Vancouver, Canada",49.281327,-123.125979
7654,Mischief Under $5000,2013,7,6XX E 12TH AVE,"600 E 12TH AVE ,Vancouver, Canada",49.259748,-123.091087
7655,Mischief Under $5000,2013,7,1XX E HASTINGS ST,"100 E HASTINGS ST ,Vancouver, Canada",49.281454,-123.102102
7656,Mischief Under $5000,2013,7,33XX MAIN ST,"3300 MAIN ST ,Vancouver, Canada",49.255683,-123.101267
7657,Mischief Under $5000,2013,7,49XX WINDSOR ST,"4900 WINDSOR ST ,Vancouver, Canada",49.240278,-123.084588
7658,Mischief Under $5000,2013,7,16XX E 6TH AVE,"1600 E 6TH AVE ,Vancouver, Canada",49.265102,-123.071606
7659,Mischief Under $5000,2013,7,10XX MAIN ST,"1000 MAIN ST ,Vancouver, Canada",49.275934,-123.099949
7660,Mischief Under $5000,2013,7,9XX W GEORGIA ST,"900 W GEORGIA ST ,Vancouver, Canada",49.283683,-123.120116
7661,Mischief Under $5000,2013,7,21XX COMMERCIAL DR,"2100 COMMERCIAL DR ,Vancouver, Canada",49.265989,-123.069718
7662,Mischief Under $5000,2013,7,GRANVILLE ST / W 10TH AVE,"GRANVILLE ST / W 10TH AVE ,Vancouver, Canada",49.262205,-123.11316
7663,Mischief Under $5000,2013,7,8XX E 64TH AVE,"800 E 64TH AVE ,Vancouver, Canada",49.211991,-123.087961
7664,Mischief Under $5000,2013,7,12XX W 45TH AVE,"1200 W 45TH AVE ,Vancouver, Canada",49.230382,-123.132927
7665,Mischief Under $5000,2013,7,12XX E 55TH AVE,"1200 E 55TH AVE ,Vancouver, Canada",49.219616,-123.08168
7666,Mischief Under $5000,2013,7,CLARK DR / E 15TH AVE,"CLARK DR / E 15TH AVE ,Vancouver, Canada",49.257248,-123.092178
7667,Mischief Under $5000,2013,7,8XX GRANVILLE ST,"800 GRANVILLE ST ,Vancouver, Canada",49.279222,-123.12295
7668,Mischief Under $5000,2013,7,39XX W 16TH AVE,"3900 W 16TH AVE ,Vancouver, Canada",49.25793,-123.190781
7669,Mischief Under $5000,2013,7,13XX NICOLA ST,"1300 NICOLA ST ,Vancouver, Canada",49.28316,-123.139458
7670,Mischief Under $5000,2013,7,6XX NELSON ST,"600 NELSON ST ,Vancouver, Canada",49.278618,-123.122017
7671,Mischief Under $5000,2013,7,8XX E 6TH AVE,"800 E 6TH AVE ,Vancouver, Canada",49.265204,-123.086897
7672,Mischief Under $5000,2013,7,BROUGHTON ST / COMOX ST,"BROUGHTON ST / COMOX ST ,Vancouver, Canada",49.281093,-123.128022
7673,Mischief Under $5000,2013,7,46XX ONTARIO ST,"4600 ONTARIO ST ,Vancouver, Canada",49.244082,-123.105226
7674,Mischief Under $5000,2013,7,COMMERCIAL DR / E BROADWAY AVE,"COMMERCIAL DR / E BROADWAY AVE ,Vancouver, Canada",49.262501,-123.092016
7675,Mischief Under $5000,2013,7,22XX W 7TH AVE,"2200 W 7TH AVE ,Vancouver, Canada",49.265658,-123.155288
7676,Mischief Under $5000,2013,7,DAVIE ST / PACIFIC BLVD,"DAVIE ST / PACIFIC BLVD ,Vancouver, Canada",49.277121,-123.107286
7677,Mischief Under $5000,2013,7,3XX CAMBIE ST,"300 CAMBIE ST ,Vancouver, Canada",49.283486,-123.1091
7678,Mischief Under $5000,2013,7,22XX FIR ST,"2200 FIR ST ,Vancouver, Canada",49.266048,-123.140941
7679,Mischief Under $5000,2013,7,32XX W 21ST AVE,"3200 W 21ST AVE ,Vancouver, Canada",49.253719,-123.176243
7680,Mischief Under $5000,2013,7,1XX W 17TH AVE,"100 W 17TH AVE ,Vancouver, Canada",49.255697,-123.107151
7681,Mischief Under $5000,2013,7,16XX COMOX ST,"1600 COMOX ST ,Vancouver, Canada",49.286612,-123.136536
7682,Mischief Under $5000,2013,7,8XX SEYMOUR ST,"800 SEYMOUR ST ,Vancouver, Canada",49.280697,-123.118831
7683,Mischief Under $5000,2013,7,5XX W 7TH AVE,"500 W 7TH AVE ,Vancouver, Canada",49.264972,-123.11494
7684,Mischief Under $5000,2013,7,5XX MALKIN AVE,"500 MALKIN AVE ,Vancouver, Canada",49.276658,-123.093629
7685,Mischief Under $5000,2013,7,27XX W 23RD AVE,"2700 W 23RD AVE ,Vancouver, Canada",49.251893,-123.165262
7686,Mischief Under $5000,2013,7,E CORDOVA ST / RAYMUR AVE,"E CORDOVA ST / RAYMUR AVE ,Vancouver, Canada",49.281726,-123.082408
7687,Mischief Under $5000,2013,7,28XX E 48TH AVE,"2800 E 48TH AVE ,Vancouver, Canada",49.225899,-123.047868
7688,Mischief Under $5000,2013,7,9XX CANADA PL,"900 CANADA PL ,Vancouver, Canada",49.287453,-123.113085
7689,Mischief Under $5000,2013,7,E HASTINGS ST / HAWKS AVE,"E HASTINGS ST / HAWKS AVE ,Vancouver, Canada",49.28273,-123.087085
7690,Mischief Under $5000,2013,7,2XX E HASTINGS ST,"200 E HASTINGS ST ,Vancouver, Canada",49.28134,-123.099774
7691,Mischief Under $5000,2013,7,5XX MALKIN AVE,"500 MALKIN AVE ,Vancouver, Canada",49.276658,-123.093629
7692,Mischief Under $5000,2013,7,DUNSMUIR ST / HORNBY ST,"DUNSMUIR ST / HORNBY ST ,Vancouver, Canada",49.286266,-123.116331
7693,Mischief Under $5000,2013,7,32XX MANITOBA ST,"3200 MANITOBA ST ,Vancouver, Canada",49.256359,-123.107122
7694,Mischief Under $5000,2013,7,2XX E 14TH AVE,"200 E 14TH AVE ,Vancouver, Canada",49.258388,-123.100388
7695,Mischief Under $5000,2013,7,16XX ADANAC ST,"1600 ADANAC ST ,Vancouver, Canada",49.277607,-123.072735
7696,Mischief Under $5000,2013,7,MILTON ST / SW MARINE DR,"MILTON ST / SW MARINE DR ,Vancouver, Canada",49.206666,-123.125461
7697,Mischief Under $5000,2013,7,18XX WILLIAM ST,"1800 WILLIAM ST ,Vancouver, Canada",49.273934,-123.067604
7698,Mischief Under $5000,2013,7,20XX PANDORA ST,"2000 PANDORA ST ,Vancouver, Canada",49.28304,-123.063416
7699,Mischief Under $5000,2013,7,10XX GRANVILLE ST,"1000 GRANVILLE ST ,Vancouver, Canada",49.279265,-123.123024
7700,Mischief Under $5000,2013,7,1XX UNION ST,"100 UNION ST ,Vancouver, Canada",49.277635,-123.102247
7701,Mischief Under $5000,2013,7,6XX W 27TH AVE,"600 W 27TH AVE ,Vancouver, Canada",49.247076,-123.1185
7702,Mischief Under $5000,2013,7,1XX W 16TH AVE,"100 W 16TH AVE ,Vancouver, Canada",49.256687,-123.107107
7703,Mischief Under $5000,2013,7,SALSBURY DR / WILLIAM ST,"SALSBURY DR / WILLIAM ST ,Vancouver, Canada",49.273942,-123.068524
7704,Mischief Under $5000,2013,7,30XX YUKON ST,"3000 YUKON ST ,Vancouver, Canada",49.258701,-123.113076
7705,Mischief Under $5000,2013,7,1XX W 16TH AVE,"100 W 16TH AVE ,Vancouver, Canada",49.256687,-123.107107
7706,Mischief Under $5000,2013,7,9XX E 56TH AVE,"900 E 56TH AVE ,Vancouver, Canada",49.219054,-123.086194
7707,Mischief Under $5000,2013,7,4XX MAIN ST,"400 MAIN ST ,Vancouver, Canada",49.282225,-123.09958
7708,Mischief Under $5000,2013,7,13XX JERVIS ST,"1300 JERVIS ST ,Vancouver, Canada",49.282112,-123.13601
